Author;Author-short;Title;Text;Words;Label;Gender;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;***(Byłeś jak wielkie, stare drzewo…);Byłeś jak wielkie, stare drzewo, narodzie mój jak dąb zuchwały, wezbrany ogniem soków źrałych jak drzewo wiary, mocy, gniewu. I jęli ciebie cieśle orać i ryć cię rylcem u korzeni, żeby twój głos, twój kształt odmienić, żeby cię zmienić w sen upiora. Jęli ci liście drzeć i ścinać, byś nagi stał i głowę zginał. Jęli ci oczy z ognia łupić, byś ich nie zmienił wzrokiem w trupy. Jęli ci ciało w popiół kruszyć, by wydrzeć Boga z żywej duszy. I otoś stanął sam, odarty, jak martwa chmura za kratami, na pół cierpiący, a pół martwy, poryty ogniem, batem, łzami. W wielości swojej — rozegnany, w miłości swojej — jak pień twardy, haki pazurów wbiłeś w rany swej ziemi. I śnisz sen pogardy. Lecz kręci się niebiosów zegar i czas o tarczę mieczem bije, i wstrząśniesz się z poblaskiem nieba, posłuchasz serca: serce żyje. I zmartwychwstaniesz jak Bóg z grobu z huraganowym tchem u skroni, ramiona ziemi się przed tobą otworzą. Ludu mój! Do broni! IV 43 r.;167;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Warszawa;Bryła ciemna, gdzie dymy bure, poczerniałe twarze pokoleń, niedotknięte miłości chmury, przeorane cierpienia role. Miasto groźne jak obryw trumny. Czasem głuchym jak burz maczugą zawalone w przepaść i dumne jak lew czarny, co kona długo. Wparło łapy ludzkich rojowisk w głuchych ulic rowy wygasłe, warcząc czeka i węszy groby w nocach krwawych i w gromach jasnych. Jeszcze przez nie najeźdźców lawa jako dym się duszny przewlecze, zetnie głowy, posieje trawy na miłości, krzywdzie człowieczej. Jeszcze z wieku w wiek tak się spieni krew z ciemnością, a ciemność z brukiem, że odrośnie jak grom od ziemi i rozewrze niebiosa z hukiem. Bryła ciemna, miasto pożarne, jak lew stary, co kona długo, posąg rozwiany w dymy czarne, roztrzaskany czasów maczugą. I znów ująć dłuto i rydel, ciąć w przestrzeni i w ziemi szukać, wznosić wieki i pnącze żywe na pilastrach, formach i łukach. I w sztandary dąć, i bić w kamień, aż się lew spod dłoni wykuje, aż wykrzesze znużone ramię taki głaz, co jak serce czuje. 10 II 43 r.;169;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;***(Oddycha miasto ciemne długimi wiekami…);"Oddycha miasto ciemne długimi wiekami, spowiada miasto ciemne dawnych grobów żałość; rozrąbane żelazem, utulone snami, nie nasycone płaczem, nie spełnione chwałą. Nie wierz, jeżeli ci się ulice pogłębią i staną się jak otchłań, w której śmierć się przyśni, powierz swą myśl mieniącym się nad nią gołębiom i obłokom kwitnącym jak gałęzie wiśni, i chmurom, które zawsze te same tam, w górze, jak oblicze tęsknoty wykutej w marmurze. Nie wierz nawet pragnieniom, jeśli cię zawiodą nad brzeg spalonych domów i każą ci skoczyć przez wytłuczone okno do czarnych ogrodów, ażeby na zhańbione prochy — zamknąć oczy. Ale uwierz tym głazom, co z kamieni bruku jak psy zdeptane wyją i krwią ludu chluszczą, i rwą się nie pomszczone, i o bramy tłuką. O! niech ci one będą jako słowa ustom, niech ci wydrapią czułość z wzroku i krew z rany, abyś kochając wieki, sam był pokochany. O pij, pij te ciemności z zawalonych ruder, przyjmij w siebie to miasto gromów, które biją, tych Kilińskich, Okrzejów, jak oskardy trudu, i kiedy runą w bruki — niech w tobie ożyją. Stań się krzywdą i zemstą, miłością i ludem. O, chwyć za miecz historii i uderz! i uderz! II. 43 r.";196;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;***(Ziemia jak ognia słup…);"Ziemia jak ognia słup. Tnie bat; a nie zna czasu — kamień kruszy, na oślep rzeźbi ciemne dusze w zwalistych trumnach lat. I katorżnicza huczy noc, pod niebem skośnym ogień dławi, i jęk szubienic jak żurawi u studzien pełnych głów i rąk. A kiedy ryczy butów huk po twarzach żon i synów, matek, to każdy trup jest żywych bratem, co orzą swój ojczysty grób. My mamy usta — szabli sztych, od głodów wyschłe, z grozy sine; my mamy oczy — śmierci krzyk — — celne, co trafią krwawą winę. My mamy serca — młotów młot, co przez stulecia ziemię kuły, szybkie jak ostry cios jaskółek i orlich skrzydeł — orli lot. Przez nasze oczy próżne łez o ziemio! płyń polami swemi, aż każdy z garścią wolnej ziemi będziem szturmować czas, co jest jak popiół wiary. Wzniesiem dom żelazny — ludom, burzom, snom. 7 I 43 r.";146;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Lodowisko;Gdzie stanę, widzę słup powietrza, od tych oddechów złych zamarzły, w którym spojrzenia chłodne gwiazdy i ta mijania trwoga wieczna. Straszne, strzaskane ludzkie wozy, ciała bez sumień, ciemne węże, gdzie się odwrócę, za mną prężą — w zwierciadle lodu — oczy grozy. I zanim słowo płomieniste jak drzewo ptaków tryśnie w niebo, za mną się ciała ich kolebią i spada głos jak zlękły listek. I zanim dłoń uniosę w górę i chmur wędrówkę kreślić pocznę, widzę te oczy złe, wyroczne i te spojrzenia, co jak sznury. I pobojowisk wężowiska, i mrówki ciemnych słów oblepią, i zamarznięta przestrzeń, niebo, i droga szklana stoi, śliska. A jeszcze widzę krajobrazy, gdy się unoszą jako domy po tych wybuchach — niewidome, a w krajobrazach zimne twarze. I czuję, jak mi dłoń przymarzła jedna z płomieniem u niebiosów, a druga w ziemi — próżna głosu, jak wbita w glinę spadła gwiazda. 28 II 43 r.;150;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Deszcze;"Deszcz jak siwe łodygi, szary szum, a u okien smutek i konanie. Taki deszcz kochasz, taki szelest strun, deszcz — życiu zmiłowanie. Dalekie pociągi jeszcze jadą dalej bez ciebie. Cóż? Bez ciebie. Cóż? w ogrody wód, w jeziora żalu, w liście, w aleje szklanych róż. I czekasz jeszcze? Jeszcze czekasz? Deszcz jest jak litość — wszystko zetrze; i krew z bojowisk, i człowieka, i skamieniałe z trwóg powietrze. A ty u okien jeszcze marzysz, nagrobku smutny. Czasu napis spływa po mrocznej, głuchej twarzy, może to deszczem, może łzami. I to, że miłość, a nie taka, i to, że nie dość cios bolesny, a tylko ciemny jak krzyk ptaka, i to, że płacz, a tak cielesny. I to, że winy niepowrotne, a jedna drugą coraz woła, i to, jakbyś u wrót kościoła widzenie miał jak sen samotne. I stojąc tak w szeleście szklanym, czuję, jak ląd odpływa w poszum. Odejdą wszyscy ukochani, po jednym wszyscy — krzyże niosąc, a jeszcze innych deszcz oddali, a jeszcze inni w mroku zginą, staną za szkłem, co jak ze stali, i nie doznani miną, miną. I przejdą deszcze, zetną deszcze, jak kosy ciche i bolesne, i cień pokryje, cień omyje. A tak kochając, walcząc, prosząc stanę u źródeł — studni ciemnych, w groźnym milczeniu ręce wznosząc; jak pies pod pustym biczem głosu. Nie pokochany, nie zabity, nie napełniony, niedorzeczny, poczuję deszcz czy płacz serdeczny, że wszystko Bogu nadaremno. Zostanę sam. Ja sam i ciemność. I tylko krople, deszcze, deszcze coraz to cichsze, bezbolesne. ukończ.";249;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Obozy;Gdy na niebo wieczorne spienione gwiazdami wypływa ciężki okręt, a siwi marynarze wysoko nad nami sieci spuszczają w dół, my jesteśmy tam w dole jak dzieci samotne, co zrywają jagódki z umarłego krzewu gorzkie i czarne, gorzkie i czarne owoce, kiedy nad nami stoją dni i noce, ciemności szumi drzewo. Błogosławimy dni mleczne i krowie i cień lipowy, i liści lot, i krew, co płynie po ściętej głowie, my zawsze pewni, zawsze gotowi na sąd: co dobro, zło. Błogosławimy straszne pociągi odjeżdżające w smutek bez granic — — z nich jęk jak dym. — To jadą ranni, uczuć skręcone kabłąki. Błogosławimy pola bitewne i mądrość ludów, i mądrość maszyn, krzywdy i wiary, i żale rzewne. Grozo! Ojczyzno nasza! Wtedy jesteśmy jak dzieci samotne, a oczy ciemne i drapieżne są, kiedy zapuszcza sieci ciężki okręt i chwyta nas za fale wyciągniętych rąk. Dźwigaliśmy brzemiona, broń czarną dźwigali i śpiąc w obozach dusz wspólnych i ciemnych, takeśmy z wolna pozapominali snów — nie daremnych, że uchwyceni przez sieci rybacze, porwani w górę i rzuceni obok, słyszymy: ziemia pokonana płacze, ale nie śpiewa zwycięski obłok. Próżne miłości były nasze ciała, bo nie dość było pokochać gromadzie tą rozdzieloną na tysiąc miłością, co nas prowadzi. O, bo i nie dość było kochać jedno, i tak czujemy, ziemi oddaleni, jak nas rozdziera ogromna samotność — nieba powolne milczenie. 19, 20 II 43 r.;228;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Co jest we mnie;We mnie — góry ciężkie wiatr podnosi, ponad chmury — groźne młoty jak ciężary, i rozrywa je mocarnym tchem i głosem, a zamienia w niepodzielne burz obszary. Potem morza, które szarpią stropy ciemne, gwiazdy z bliska biją we mnie ogniem, poryk gromów, co pod stopą rwą podziemne bramy blasku — żadnym bramom niepodobne. I ta ziemia cięższa od orkanów we mnie ciasnym z hukiem się obraca i rozdarty nią jak głazem rana czekam Boga, który nigdy nie powraca. Albo ptak zimowy w śniegu na mnie woła, długie pola pod nim, pola smutku, gdzie się cisza zmienia w głuchy łuk kościoła i tak w wieczność wchodzę po cichutku. Albo jeszcze góry cięte strugą jak wstrzymany pęd obłoków we mnie wstąpią i jak w rzece zamyślenia długiej smoki białe w mym odbiciu się wykąpią. I powrócę między ludzi w gniew i miłość w kruchym ciele, w nieostrożnym, w szklanej trumnie, tak poczekać w tym, co jest, i w tym, co było, całą wieczność tak przeczekać, nim zrozumiem. 1 I 1943;168;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Wróble;Dzień wróbli i jasności! w dzbanuszkach małych ptaszków świat się ustał miłością, niefrasobliwą łaską. Na wyciągnięcie ręki mam czystość ich, puszystość, jakbym dotykał ciebie gałęzią ich — wielolistną. Niebo się ziemi skłania leżąc śniegiem na drzewach, oczy mrużysz, zasłaniasz, piórka w blasku nagrzewasz. Nie zerwiesz się, nastroszysz ciepło ptasiego futra, odpowiesz wróblim głosem w moją ciemność — malutka. Bo na tym śniegu ludzie — — my z ciemnymi sercami. Ziemio przez nas zabita, rzeszą twych ptaków czystych módl się za nami! 2 I 1943;84;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Ziemia;"Ziemia miłości, ziemia ludów święta jest jak długa niepamięć, jak jezioro mroku, przez huragany mroźne czarnym lodem ścięta, stoi w sobie milcząca jak w grobie wyroków. Tak wypłoszeni z czasu, my, którzyśmy śmieli Boga zwać po imieniu i ludzi po czynie, myśmy czasów nie znali innych, nie widzieli, a groza w nas przeminie, gdy życie przeminie. My na środku lodowisk, nie znający domu, pod śniegami — kamienie i pod gliną — głazy, ci sami katorżnicy my z kamieniołomów, ścigani po ulicach i liczący razy kijów ciężkich, wygnańczych, o! bo nas wygnały jak sine ciała — z duszy, jak upiory — z ciała. My po nocach u ściany chłodnej zaczajeni, w krokach węszący śmierci, w drzew poświście — bata, w ziemię świętą zamknięci jak w głuche więzienie. O Panie apokalips! Panie końca świata! znajdź głos swój i przybitych nad trumien obszarem wywołaj; głos włóż w usta i w dłonie włóż karę. 15. I. 1943 r.";154;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;*** (bądź przy mnie blisko...);Żonie Nie stój u ciemnych świata wód, gdzie sny mozolne kłębią się i dławią, kiedy nad nimi czerwone korabie, smoki ogniste i obłoków łódź. O, nie wywołuj po imieniu zła, o, nie wywołuj przed milczącym lustrem, tam każde oczy staną mdłe i puste i pokalana nocą każda twarz. Nie szukaj, nie patrz w mroczny grób, gdzie ocienione chłodem zgniłej woni nawet strzeliste świeczniki jabłoni i ciało barbarzyńskie — jak gotycki trup. Oto się liście z łodyg tęgich rwą, jak żywe gwiazdy lecą, jak motyle lśnią nad ludzką nędzą ciemną i kaleką i dźwięk wydyma kwiaty na kształt złotych trąb. Poszukaj tam, w splątanych burzach traw, w naczyniach roślin napełnionych życiem, gdzie w kroplach deszczu czeka cię odbicie Boga żywego w łunach żywych barw. Liście po żyłce odczytaj do dna, aż w oczach twoich jak drzewa wytrysną, aż duchy światła w powietrzu zawisną. Naucz się życia, co przez życie trwa. Nazwij się w ogniu, w kołysaniu wód, w niedosięgalnych mocach powstawania. Wtedy nie starczy słów i ukochania — — poczujesz owoc nieba na końcach ostrych kłów. 28 XII 1942;178;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Wina;Wśród drzew, co są jak płaskie, zielone motyle, święty Jerzy cwałuje po czerwonej ścieżce na koniu, co się wznosi, a za nimi w tyle czeka mała dziewczynka, włosy ma niebieskie. Smok się wydął i oczy błękitne wyłupił, zanim go dopadł rycerz — trzykroć blaskiem rzucił i zginął. Głupi smoku! O rycerzu głupi, to wszystko takie krótkie, a już się nie wróci ani tobie pełzanie po zaklętych sadach, ani tobie modlitwa w czarnych winogradach. Truchło leży, paruje z niego zieleń śliska, jeszcze się gwiazdki jakieś z łusek przebitych sypią, i rycerz zadumany stoi, mieczem błyska, tak pół czuje niepokój, a pół gorzką litość. Cóż to, mała dziewczynko o niebieskich włosach, czemu płaczesz? Smok leży, zabity twój gnębiciel. Nasłuchujesz oddechów jego w nocy głosach? Wspominasz to niezdarne, smutne, smocze życie i że śpiewałaś czasem jak potok szczęśliwie, wsparta na jego miękkiej, wypłowiałej grzywie? I wraca święty Jerzy tam, gdzie lasu smuga kończy się i zaczyna trakt suchego pyłu, a na postojach ciemnych marzy mu się długa smocza szyja przebita i oczy, co były wypukłe i żałosne, i głos, i łzy słyszy, i gorzko płacze zbrodni pod sklepieniem ciszy. grudzień 1942;188;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Narzeczona;"Ona stojąc w jeziorze ręce obraca do góry i z nich unoszą się z wolna kwiaty i białe motyle, kiedy pod kolanami w wodzie mkną ciche chmury, niebo się szybko przetacza. Ona się fali przychyla i bierze w dłoń otwartą jak w pyszczek różowy kuny niebieskie łodyżki wody, które się prężą jak struny i grają cicho i miękko: «W kwiaty nas zamień, panienko». Więc ręce zwraca w górę, i krople wypryska wysoko, czyni z nich liście i jabłka, węże i srebrne jaszczury; zanim opadną znowu, jeszcze podobne są głogom, co kwitną. Potem, gdy spadną, przemkną w nich szybko chmury. Ona się z wolna zwróci, unosząc z sobą odbicie, nie wiedząc jeszcze, czy w sobie, czy w wodnym obrazie prawdziwa, patrzy w kryształ powietrza i widzi dalekie życie, raz zapylone trakty, to znów potoków grzywę. Nie wie i jeszcze czeka. Wtedy na brzegu, w kotlinie, rycerz ogromny przystaje i jabłko wyciąga na dłoni, błękitne jak kropla nieba. Ona ku niemu płynie, powietrze w krąg rozgarniając, co jak pod skrzydłem dzwoni. Potem ich las zamyka. I tylko drzewa dojrzałe tak samo stoją w głębinie, jakby najmocniej kochały. 2 XII 1942";188;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;***(Dokąd to jeszcze?);Dokąd to jeszcze? Ten cień stoi we mnie jak obraz wieczny mego zatracenia, rdzewieje tarcza i gorzknieje ziemia pod zamyśleniem moim obosiecznym. O, bo ja jestem mieczem krzywdy wszelkiej, przez moje ręce wyciągnięte we śnie wędrują grzechy jak milczące węże i wytryskają z palców jako pieśni. I czego dotknę, to się łzą pokryje jakoby rosą, tylko że tak słoną, że się nie pięścią — całą ziemią biję w pierś, której nigdy win nie odpuszczono. O, bo i jakże odpuścić, że człowiek zapomniał głosu, mówiąc w bożej mowie. I gdzie postąpię, pęknie mi pod stopą ostatni kamień, a dalej już ciemność, i jestem jak ten pierwszy człowiek po potopie, który zawinił. Więc wtedy nade mną też blasku nie ma i w dłoni mi próżno, jakby z niej krzyż wyjęto i włożono topór, i jestem duszą smutku po ciałach podróżną i jestem sam i ziemi tępy opór. O, żeby chwila jedna, dzban by dano ze zdrojem chłodnym, żeby klątwę zdjęto i żeby serce — sercem, a nie raną, i żeby droga choć w konaniu — świętą, i niebo mnie nie skrywa jak ziemi powieka, i śniegu nawet nie ma, który mię pokryje, tylko jak głosy łzami po omacku ryję jak cień, jak cień strudzony, co zgubił człowieka. 6 XII 1942;208;1;0;;;
Krzysztof Kamil Baczyński;K. K. Baczyński;Świętość;Począłem cię w marmurach światła i w drzewie wonnych sosen, moja ty rzeko nieodgadła dłutami wioseł. Potem cię wiodłem z gór mocarnych, z przestworów pełnych głosu, gdzie noże siklaw śniegi darły i dzwonił śpiew jak mosiądz. Łuskałem ciebie z jabłek tęgich i ziarnem gradu z chmury, wiodłem cię z łodyg ruchem ręki jak blasku sznury. I wyciosałem, wyprosiłem sercem łomocąc w dłuto, a dłutem w głaz, i mam cię — siło! mam cię — pokuto! Gdzie stąpnę — tętnisz żywą strugą i jak organy śpiewasz, i widzę jeszcze we śnie długo — płynące w tobie drzewa. A w twojej grzywie iskier złotych nocą nurzają krwawe pyski rude szakale, ludzie — młoty, miecze i ślepiów błyski. I z nich to rosną nocą w tobie kręte gałęzie trupich ramion, upiory czarne, serca w grobie, co sercom kłamią. I oto mam cię, rzeko święta jak konar w ciebie wrosły rzeko zbrukana, z chmur poczęta, nieodgadniona wiosłem. dn. 25. XI. 1942 r.;158;1;0;;;
